2PC,N/A,0.9222210802621328,N/A,0.019184932053965896,N/A,0.09250975361504149,N/A,1.751097044E9,N/A,14302.8,N/A,111069.9,N/A,7443.3,N/A,118408.6,N/A,57.881726597326555,173649.5,15953.1,N/A,3004.8,N/A,4.2,N/A,109.8,N/A,106251.3,N/A,0.0,N/A,0.0,N/A,26838.7,N/A,3925.9,N/A,6.203333357112084,1,TOB
2PC,N/A,0.5322165114456119,N/A,0.12497679391982082,N/A,0.04324639760859196,N/A,2.0220349344E9,N/A,9238.4,N/A,1064040.4,N/A,445.3,N/A,1051519.3,N/A,5.826666666666667,443007.0,60723.4,N/A,3005.4,N/A,46.1,N/A,46.1,N/A,1049592.3,N/A,0.0,N/A,0.0,N/A,13895.2,N/A,1737.1,N/A,0.9366666666666665,1,TOB
2PC,N/A,0.5334635413209401,N/A,0.12346079964046955,N/A,0.04544162268888961,N/A,2.3200411488E9,N/A,9108.6,N/A,814758.7,N/A,428.0,N/A,815187.0,N/A,7.546666666666667,370605.9,43935.0,N/A,3005.5,N/A,44.4,N/A,44.5,N/A,795902.1,N/A,0.0,N/A,0.0,N/A,13427.0,N/A,1706.7,N/A,1.23,1,TOB
2PC,N/A,0.5254801746204276,N/A,0.12191430639514689,N/A,0.036683810628971705,N/A,2.5338298832E9,N/A,9134.6,N/A,1551094.5,N/A,426.5,N/A,1551521.0,N/A,4.31,765574.4,102081.5,N/A,3005.4,N/A,46.0,N/A,46.0,N/A,1549691.3,N/A,0.0,N/A,0.0,N/A,13790.7,N/A,1703.1,N/A,0.7116666666666667,1,TOB
PB,0.9994631352899069,0.0,0.00849199964244212,0.026784440284651666,0.42601023153610573,1.3048094663060097,3.428648528E9,2.274438272E9,0.0,7518.222222222223,8786.0,0.0,3344.0,0.0,12122.0,0.0,104.98130841121495,189.54624993860438,N/A,N/A,0.0,3005.0,19.0,0.0,73.0,0.0,7423.0,0.0,0.0,0.0,0.0,0.0,18966.0,0.0,0.0,0.0,104.41121495327103,75.77024204214244,1,TOB
PB,0.9991827839825661,0.0,0.016879934658317452,0.02708741152280847,0.4847425811327087,1.2823045799715747,1.821253296E9,2.319703703111111E9,0.0,7556.222222222223,7405.0,0.0,378.0,0.0,7776.0,0.0,123.2,249.55185185185186,N/A,N/A,0.0,3005.0,35.0,0.0,35.0,0.0,6757.0,0.0,0.0,0.0,0.0,0.0,10976.0,0.0,0.0,0.0,121.68333333333334,125.29814814814816,1,TOB
PB,0.9990011098779135,0.0,0.01641708264004437,0.0283083230798934,0.4589806466249707,1.2327953197346777,5.501071504E9,3.4492036862222223E9,0.0,7519.666666666667,5905.0,0.0,368.0,0.0,6270.0,0.0,150.86666666666667,278.35740740740744,N/A,N/A,0.0,3005.0,34.0,0.0,35.0,0.0,5365.0,0.0,0.0,0.0,0.0,0.0,10867.0,0.0,0.0,0.0,148.96666666666667,126.59259259259258,1,TOB
PB,0.999239977199316,0.0,0.016427689678093247,0.02728026727192567,0.6395941516168464,1.2615684847456645,5.010731928E9,2.3704235342222223E9,0.0,7572.444444444444,4948.0,0.0,360.0,0.0,5306.0,0.0,176.11666666666667,302.1703703703704,N/A,N/A,0.0,3005.0,35.0,0.0,35.0,0.0,4408.0,0.0,0.0,0.0,0.0,0.0,11004.0,0.0,0.0,0.0,173.81666666666666,125.7166666666667,1,TOB
2PC,N/A,0.9600743073789065,N/A,0.13090834859790487,N/A,0.20304166282741107,N/A,2.5630927888E9,N/A,23514.6,N/A,78010.0,N/A,5513.0,N/A,83523.0,N/A,87.35911115996673,16719.1,15416.5,N/A,3004.9,N/A,13.5,N/A,93.6,N/A,74245.7,N/A,0.0,N/A,0.0,N/A,23496.9,N/A,3389.4,N/A,7.9583345355974915,1,TOB
2PC,N/A,0.8998997493734336,N/A,0.3620789152368099,N/A,0.029278181390425585,N/A,2.6893976168E9,N/A,6672.5,N/A,3279216.9,N/A,746.1,N/A,3279963.0,N/A,2.1483333333333334,547070.3,213441.6,N/A,1804.6,N/A,44.9,N/A,44.9,N/A,3135252.8,N/A,0.0,N/A,0.0,N/A,13541.5,N/A,1501.2,N/A,0.15999999999999998,1,TOB
2PC,N/A,0.9093753529079617,N/A,0.3922575914423741,N/A,0.028963071799751577,N/A,2.8152354352E9,N/A,9006.8,N/A,3660680.4,N/A,703.5,N/A,3661383.9,N/A,2.3983333333333334,449246.8,235253.4,N/A,2405.3,N/A,43.8,N/A,43.8,N/A,3659442.3,N/A,0.0,N/A,0.0,N/A,13204.2,N/A,1419.4,N/A,0.16999999999999998,1,TOB
2PC,N/A,0.9064221073044603,N/A,0.42808715794009905,N/A,0.027736531897668178,N/A,2.9300129696E9,N/A,7326.0,N/A,3837823.4,N/A,685.5,N/A,3838508.9,N/A,1.7933333333333334,557543.3,306231.4,N/A,2103.5,N/A,45.2,N/A,45.2,N/A,3836640.8,N/A,0.0,N/A,0.0,N/A,13550.1,N/A,1426.6,N/A,0.12166666666666667,1,TOB
TOB,N/A,0.9091466858417038,N/A,0.37196078011063344,1.7943824132323267,1.5207396636212576,3.588790208E9,4.2122629377777777E9,N/A,10362.1,5236.0,21745.333333333332,N/A,1227.5,6233.0,22992.333333333332,N/A,437.1318212825314,N/A,N/A,N/A,3005.1,N/A,36.8,N/A,55.5,0.0,0.0,0.0,0.0,0.0,0.0,N/A,14566.2,N/A,0.0,70.04081632653062,39.66812231958875,1,TOB
TOB,N/A,0.8990548940613674,N/A,0.42145377833329656,1.974025744269635,1.5326276561518466,4.31893356E9,3.5113484435555553E9,N/A,11454.1,3805.0,10289.555555555555,N/A,448.3,4179.0,10744.0,N/A,549.509375,N/A,N/A,N/A,3005.0,N/A,43.9,N/A,44.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,13083.4,N/A,0.0,149.546875,44.43055555555556,1,TOB
TOB,N/A,0.8981952961189558,N/A,0.40094275481925956,1.852295101458865,1.60798800131893,7.195629696E9,5.445632825777778E9,N/A,11226.8,3377.0,9403.666666666666,N/A,423.5,3742.0,9832.222222222223,N/A,610.0633333333335,N/A,N/A,N/A,3005.0,N/A,43.9,N/A,43.9,0.0,0.0,0.0,0.0,0.0,0.0,N/A,13122.0,N/A,0.0,156.66666666666666,50.17962962962962,1,TOB
TOB,N/A,0.9000617797983154,N/A,0.4093020946099795,1.8168248058570584,1.4880716951136508,8.476739992E9,6.496700929777778E9,N/A,11127.6,3748.0,9078.333333333334,N/A,396.5,4103.0,9478.777777777777,N/A,604.2724043715847,N/A,N/A,N/A,3005.0,N/A,44.0,N/A,44.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,13144.6,N/A,0.0,136.80327868852459,51.755980570734664,1,TOB
PB,0.9990859232175503,0.0,0.008882616636227794,0.02951524109824397,0.5881137236675741,1.1935589294037174,4.45416684E9,3.1333199137777777E9,0.0,7577.0,8043.0,0.0,3234.0,0.0,11271.0,0.0,111.0,185.61293278473877,N/A,N/A,0.0,3005.0,24.0,0.0,73.0,0.0,6656.0,0.0,0.0,0.0,0.0,0.0,19309.0,0.0,0.0,0.0,110.30275229357798,65.20624558189034,1,TOB
PB,0.9987363584147042,0.0,0.012746899402847955,0.028253771677240618,0.6689608202121189,1.1886766982939871,4.089562448E9,3.149938887111111E9,0.0,7435.888888888889,6017.0,0.0,431.0,0.0,6445.0,0.0,145.8,257.14259259259256,N/A,N/A,0.0,3005.0,41.0,0.0,41.0,0.0,5264.0,0.0,0.0,0.0,0.0,0.0,12674.0,0.0,0.0,0.0,144.43333333333334,110.29444444444444,1,TOB
PB,0.9984907558797635,0.0,0.014077425842131725,0.02985430795648727,0.6944495851669206,1.0954207898935318,3.216934208E9,2.3967355466666665E9,0.0,7515.222222222223,6711.0,0.0,421.0,0.0,7127.0,0.0,133.28333333333333,244.1574074074074,N/A,N/A,0.0,3005.0,41.0,0.0,41.0,0.0,5893.0,0.0,0.0,0.0,0.0,0.0,12650.0,0.0,0.0,0.0,131.88333333333333,109.62592592592591,1,TOB
PB,0.9991508976225133,0.0,0.013941083767729422,0.028875569512624336,0.7736562655955987,1.0913094764497253,2.51186064E9,1.591243384E9,0.0,7589.666666666667,6427.0,0.0,429.0,0.0,6852.0,0.0,138.1,248.2537037037037,N/A,N/A,0.0,3005.0,41.0,0.0,41.0,0.0,5777.0,0.0,0.0,0.0,0.0,0.0,12658.0,0.0,0.0,0.0,136.68333333333334,109.12962962962963,1,TOB
2PC,N/A,0.9453519970460931,N/A,0.20297436808987074,N/A,0.3228180425272482,N/A,3.3896169512E9,N/A,15108.2,N/A,59586.1,N/A,4262.3,N/A,63848.4,N/A,118.79702082567613,13618.8,9121.0,N/A,3005.0,N/A,18.8,N/A,85.4,N/A,55174.1,N/A,0.0,N/A,0.0,N/A,21778.2,N/A,3113.5,N/A,10.160287616902396,1,TOB
2PC,N/A,0.8864065758802602,N/A,0.3990366212734634,N/A,0.029923953294875787,N/A,3.531143288E9,N/A,11180.3,N/A,3202872.6,N/A,540.4,N/A,3203413.0,N/A,2.716666666666667,695101.3,135935.1,N/A,3002.8,N/A,41.9,N/A,41.9,N/A,3201757.1,N/A,0.0,N/A,0.0,N/A,12696.4,N/A,1390.1,N/A,0.2,1,TOB
2PC,N/A,0.8886052792237005,N/A,0.352339695392327,N/A,0.02889681127176109,N/A,3.6579476232E9,N/A,9357.6,N/A,3303546.6,N/A,551.8,N/A,3304098.4,N/A,2.618333333333333,590725.2,119730.9,N/A,2702.8,N/A,44.5,N/A,44.5,N/A,3302385.7,N/A,0.0,N/A,0.0,N/A,13424.4,N/A,1479.4,N/A,0.205,1,TOB
2PC,N/A,0.895394968593498,N/A,0.3794514472455649,N/A,0.030372591207972043,N/A,3.8012249104E9,N/A,9431.2,N/A,3256671.6,N/A,543.6,N/A,3257215.2,N/A,3.1283333333333334,529554.2,129844.3,N/A,2705.4,N/A,43.2,N/A,43.2,N/A,3255577.5,N/A,0.0,N/A,0.0,N/A,13094.3,N/A,1454.7,N/A,0.24333333333333335,1,TOB
TOB,N/A,0.9062820599338313,N/A,0.3653213139229462,1.7552581838829617,1.5134407892616486,3.090284496E9,4.379070713777778E9,N/A,10434.1,5607.0,18777.777777777777,N/A,1179.0,6711.0,19959.0,N/A,298.67648530524167,N/A,N/A,N/A,3005.1,N/A,36.8,N/A,55.3,0.0,0.0,0.0,0.0,0.0,0.0,N/A,14521.1,N/A,0.0,40.97872340425532,28.154249430845127,1,TOB
TOB,N/A,0.8992239405026197,N/A,0.42138156026069823,1.8903413632625494,1.5242756699399171,5.242151496E9,3.6481792684444447E9,N/A,10630.9,3633.0,10373.0,N/A,440.1,3995.0,10820.0,N/A,555.3868852459017,N/A,N/A,N/A,3005.2,N/A,43.8,N/A,43.8,0.0,0.0,0.0,0.0,0.0,0.0,N/A,13136.9,N/A,0.0,155.2258064516129,43.30465949820788,1,TOB
TOB,N/A,0.8966565080704996,N/A,0.40170252018884867,1.9395085963135883,1.564502001077161,5.768561848E9,6.154187180444445E9,N/A,10537.2,3952.0,9082.555555555555,N/A,399.4,4306.0,9486.444444444445,N/A,603.4133333333333,N/A,N/A,N/A,3005.3,N/A,43.9,N/A,43.9,0.0,0.0,0.0,0.0,0.0,0.0,N/A,13119.2,N/A,0.0,144.29032258064515,50.97132616487455,1,TOB
TOB,N/A,0.8988643239660343,N/A,0.40636794083963884,1.803974549728508,1.4960340041487286,7.012671496E9,6.617167542222222E9,N/A,10019.1,3612.0,8973.777777777777,N/A,398.7,3957.0,9377.777777777777,N/A,607.0066666666667,N/A,N/A,N/A,3005.1,N/A,43.9,N/A,43.9,0.0,0.0,0.0,0.0,0.0,0.0,N/A,13159.6,N/A,0.0,141.1,51.4962962962963,1,TOB
PB,0.9991304347826087,0.0,0.009476427386875147,0.027304123866322274,0.6058193447909916,1.2320217678313692,4.728204352E9,3.3591999075555553E9,0.0,7704.666666666667,7716.0,0.0,3045.0,0.0,10756.0,0.0,116.63302752293578,191.2880376780709,N/A,N/A,0.0,3005.0,25.0,0.0,72.0,0.0,6437.0,0.0,0.0,0.0,0.0,0.0,19052.0,0.0,0.0,0.0,115.78899082568807,65.2614027427638,1,TOB
PB,0.9979564032697548,0.0,0.014297385620915032,0.02873062401490168,0.6015558858587734,1.195409531860454,3.789877272E9,2.8053198684444447E9,0.0,7780.0,7314.0,0.0,443.0,0.0,7752.0,0.0,123.03333333333333,232.69259259259263,N/A,N/A,0.0,3005.0,41.0,0.0,42.0,0.0,6650.0,0.0,0.0,0.0,0.0,0.0,12710.0,0.0,0.0,0.0,121.81666666666666,108.48148148148147,1,TOB
PB,0.9984548029873809,0.0,0.015578730526586843,0.027873976474950896,0.6952933594853657,1.1329310935308827,3.045744792E9,2.1774799955555553E9,0.0,7743.888888888889,6892.0,0.0,437.0,0.0,7323.0,0.0,130.16666666666666,242.29814814814821,N/A,N/A,0.0,3005.0,41.0,0.0,41.0,0.0,6070.0,0.0,0.0,0.0,0.0,0.0,12663.0,0.0,0.0,0.0,128.61666666666667,111.23333333333332,1,TOB
PB,0.9986009470512268,0.0,0.016672044745616867,0.028117123769484092,0.8046449285092431,1.1452862872866785,2.609132344E9,1.8038287262222223E9,0.0,7807.111111111111,5619.0,0.0,435.0,0.0,6051.0,0.0,155.61666666666667,265.82592592592596,N/A,N/A,0.0,3005.0,42.0,0.0,42.0,0.0,4981.0,0.0,0.0,0.0,0.0,0.0,12722.0,0.0,0.0,0.0,153.51666666666668,109.88333333333334,1,TOB
2PC,N/A,0.6394189963171552,N/A,0.23695986684139575,N/A,0.3466291581861759,N/A,2.7666875792E9,N/A,9392.1,N/A,65616.2,N/A,2676.5,N/A,68292.7,N/A,110.20196605673065,2640.3,15410.5,N/A,3005.0,N/A,3.8,N/A,82.2,N/A,59332.0,N/A,0.0,N/A,0.0,N/A,20544.7,N/A,3001.3,N/A,12.864788225563851,1,TOB
2PC,N/A,0.5049682081016502,N/A,0.330495076646797,N/A,0.4162322160398606,N/A,1.7653105344E9,N/A,9153.6,N/A,15651.6,N/A,126.2,N/A,15777.8,N/A,182.54166666666666,3119.6,1825.3,N/A,3005.0,N/A,9.2,N/A,9.3,N/A,14823.0,N/A,0.0,N/A,0.0,N/A,4110.3,N/A,557.5,N/A,23.296666666666663,1,TOB
2PC,N/A,0.5006956980145277,N/A,0.3225777818651979,N/A,0.866259215617899,N/A,3.0402426664E9,N/A,9075.2,N/A,6746.9,N/A,109.2,N/A,6856.1,N/A,409.08833333333337,761.0,654.6,N/A,3005.0,N/A,8.7,N/A,9.1,N/A,5453.3,N/A,0.0,N/A,0.0,N/A,4002.3,N/A,542.9,N/A,53.038333333333334,1,TOB
2PC,N/A,0.4964382285964115,N/A,0.32122876959223945,N/A,0.5541293608624074,N/A,2.8288949104E9,N/A,9119.7,N/A,7622.8,N/A,97.1,N/A,7719.9,N/A,246.23499999999999,1267.1,1450.3,N/A,3005.0,N/A,8.7,N/A,9.0,N/A,5989.4,N/A,0.0,N/A,0.0,N/A,4004.1,N/A,542.1,N/A,32.038333333333334,1,TOB
TOB,N/A,0.5353434386830864,N/A,0.3241270660465371,1.9085120400390558,1.5446988142516036,6.21384432E9,2.723756936888889E9,N/A,9403.7,5163.0,34609.77777777778,N/A,725.2,5779.0,35337.333333333336,N/A,267.51580714449466,N/A,N/A,N/A,3005.0,N/A,6.8,N/A,44.7,0.0,0.0,0.0,0.0,0.0,0.0,N/A,6602.7,N/A,0.0,87.48514851485149,51.41894545867133,1,TOB
TOB,N/A,0.5008758353984207,N/A,0.3508111226217106,2.1905855019185285,1.3887832308510324,6.491949952E9,6.130007124444445E9,N/A,9203.5,2181.0,7576.666666666667,N/A,75.1,2238.0,7653.444444444444,N/A,305.665,N/A,N/A,N/A,3005.0,N/A,9.7,N/A,9.9,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3288.8,N/A,0.0,131.01666666666668,67.61111111111111,1,TOB
TOB,N/A,0.4986475386852133,N/A,0.34590904517281545,2.2471330620109056,1.5039614378748687,9.218226904E9,6.497862549333333E9,N/A,9584.2,1918.0,8383.777777777777,N/A,54.6,2189.0,8438.555555555555,N/A,295.77868852459017,N/A,N/A,N/A,3005.0,N/A,9.6,N/A,9.9,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3290.0,N/A,0.0,134.859375,64.25694444444444,1,TOB
TOB,N/A,0.5008465041971522,N/A,0.3421454446290285,1.9190331135219367,1.6014142832318374,1.1529879072E10,8.397377612444445E9,N/A,9445.7,2140.0,7735.555555555556,N/A,48.6,2190.0,7782.666666666667,N/A,318.07666666666665,N/A,N/A,N/A,3005.0,N/A,9.4,N/A,9.7,0.0,0.0,0.0,0.0,0.0,0.0,N/A,3298.1,N/A,0.0,138.78333333333333,68.02407407407408,1,TOB
PB,0.999746931544983,0.0,0.019143194467869794,0.02895806177853332,0.6996850977557997,1.472177551274675,3.913486672E9,2.369713248E9,0.0,7688.777777777777,3880.0,0.0,1613.0,0.0,5491.0,0.0,218.32110091743118,308.9788300527499,N/A,N/A,0.0,3005.0,7.0,0.0,33.0,0.0,3234.0,0.0,0.0,0.0,0.0,0.0,9513.0,0.0,0.0,0.0,214.61467889908258,73.77771149611063,1,TOB
PB,0.999265014699706,0.0,0.027920646583394562,0.030463350252667918,0.6550807455533422,1.3972966020983155,2.431878872E9,2.60884692E9,0.0,7667.111111111111,2635.0,0.0,126.0,0.0,2760.0,0.0,318.65,436.21296296296293,N/A,N/A,0.0,3005.0,9.0,0.0,10.0,0.0,2433.0,0.0,0.0,0.0,0.0,0.0,4161.0,0.0,0.0,0.0,310.53333333333336,122.97407407407407,1,TOB
PB,0.9995130739640649,0.0,0.026432361388307454,0.031039798422245166,0.7287359229236506,1.35809597784322,1.086967104E9,2.836566215111111E9,0.0,7522.111111111111,2407.0,0.0,121.0,0.0,2527.0,0.0,343.35,463.9203703703704,N/A,N/A,0.0,3005.0,9.0,0.0,9.0,0.0,2203.0,0.0,0.0,0.0,0.0,0.0,4131.0,0.0,0.0,0.0,335.0833333333333,125.89629629629628,1,TOB
PB,0.9994026284348865,0.0,0.025539733578318787,0.030758345534597283,0.6594060334604105,1.3644112781024387,4.660850424E9,2.6396249635555553E9,0.0,7533.777777777777,2234.0,0.0,123.0,0.0,2357.0,0.0,363.8,484.1425925925926,N/A,N/A,0.0,3005.0,9.0,0.0,10.0,0.0,2032.0,0.0,0.0,0.0,0.0,0.0,4181.0,0.0,0.0,0.0,355.31666666666666,125.92962962962964,1,TOB
2PC,N/A,0.6436978084260121,N/A,0.23337528795572576,N/A,0.3365971246415942,N/A,3.1408548144E9,N/A,9351.9,N/A,64671.5,N/A,2850.0,N/A,67472.1,N/A,115.09854848745087,3282.4,15032.4,N/A,3005.1,N/A,3.7,N/A,83.6,N/A,57001.0,N/A,0.0,N/A,0.0,N/A,20824.6,N/A,3047.0,N/A,13.524498344132592,1,TOB
2PC,N/A,0.4967534373926431,N/A,0.32355213257158244,N/A,0.38432341131441305,N/A,1.5354385096E9,N/A,9092.8,N/A,15188.1,N/A,118.3,N/A,15306.4,N/A,161.16833333333335,2682.0,1578.6,N/A,3005.0,N/A,8.7,N/A,9.5,N/A,14401.2,N/A,0.0,N/A,0.0,N/A,4081.7,N/A,551.8,N/A,20.998333333333335,1,TOB
2PC,N/A,0.49752958227207883,N/A,0.3266676808050584,N/A,0.596606266565056,N/A,2.169126412E9,N/A,9106.6,N/A,10261.9,N/A,111.2,N/A,10373.1,N/A,272.5683333333333,1635.8,1217.0,N/A,3005.0,N/A,8.5,N/A,8.7,N/A,9531.2,N/A,0.0,N/A,0.0,N/A,3960.9,N/A,534.2,N/A,35.22,1,TOB
2PC,N/A,0.5055483253181527,N/A,0.32973707209510816,N/A,0.37102066945876605,N/A,3.3792653216E9,N/A,9045.9,N/A,9455.1,N/A,105.7,N/A,9560.8,N/A,171.29500000000002,2270.5,2121.3,N/A,3005.0,N/A,8.5,N/A,8.6,N/A,8779.7,N/A,0.0,N/A,0.0,N/A,3945.5,N/A,532.2,N/A,21.806666666666665,1,TOB
PB,0.9997765163366558,0.0,0.018401071907101385,0.027699609141156968,0.6718253554979332,1.4577369848005546,3.727411336E9,2.7931005733333335E9,0.0,7583.0,4206.0,0.0,1715.0,0.0,5919.0,0.0,206.13761467889907,293.37135493200407,N/A,N/A,0.0,3005.0,7.0,0.0,35.0,0.0,3505.0,0.0,0.0,0.0,0.0,0.0,9824.0,0.0,0.0,0.0,200.98181818181817,73.80881088011371,1,TOB
PB,0.9998029750763472,0.0,0.02230648020484538,0.02865030492866735,0.690536689460941,1.4132384671315743,2.471830944E9,3.162294112888889E9,0.0,7395.555555555556,2390.0,0.0,129.0,0.0,2519.0,0.0,339.43333333333334,463.06296296296296,N/A,N/A,0.0,3005.0,9.0,0.0,10.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,4205.0,0.0,0.0,0.0,332.68333333333334,127.77222222222223,1,TOB
PB,0.9997573168955978,0.0,0.022222222222222223,0.029544693104709283,0.7549610611299266,1.3551482766856116,1.039641184E9,2.9642077733333335E9,0.0,7192.444444444444,2378.0,0.0,124.0,0.0,2501.0,0.0,344.6166666666667,472.3629629629629,N/A,N/A,0.0,3005.0,9.0,0.0,9.0,0.0,2167.0,0.0,0.0,0.0,0.0,0.0,4154.0,0.0,0.0,0.0,337.71666666666664,131.7111111111111,1,TOB
PB,0.9996861127303709,0.0,0.022951407566792183,0.02944641573742553,0.6769057959281636,1.3645023142755395,4.6533686E9,2.835724608E9,0.0,7210.0,2153.0,0.0,123.0,0.0,2276.0,0.0,372.75,499.3833333333333,N/A,N/A,0.0,3005.0,9.0,0.0,9.0,0.0,1948.0,0.0,0.0,0.0,0.0,0.0,4131.0,0.0,0.0,0.0,365.0,131.50185185185185,1,TOB
2PC,N/A,0.9945988405508401,N/A,0.03608223805848553,N/A,0.05425528667414935,N/A,1.7299363504E9,N/A,59179.0,N/A,100222.8,N/A,8123.3,N/A,108346.1,N/A,55.49233325490828,87207.4,20878.1,N/A,3007.3,N/A,1.1,N/A,113.8,N/A,96538.1,N/A,0.0,N/A,0.0,N/A,27635.3,N/A,4059.7,N/A,5.3852128032345705,1,TOB
2PC,N/A,0.9042950877237945,N/A,0.6694580048952337,N/A,0.0544845982509455,N/A,1.8302754936E9,N/A,27712.7,N/A,2021422.5,N/A,348.2,N/A,2021770.7,N/A,3.6416666666666666,99647.4,97144.3,N/A,2404.9,N/A,12.0,N/A,12.5,N/A,1819918.0,N/A,0.0,N/A,0.0,N/A,4860.5,N/A,639.3,N/A,0.14166666666666666,1,TOB
