5343.0,17.0,8.0,5.0,1974.1945071145306,2526.7356488975274,2944.0,4707258.5,0.6125184734699345,6.894785238510368E9
5343.0,17.0,9.0,5.0,2595.143522196359,2170.8044687151055,2834.6666666666665,5240246.777777778,0.5830324165455123,6.918304359649452E9
5343.0,17.0,10.0,5.0,3833.3128711320187,794.848191761751,2702.3,6207168.2,0.5074419281633762,6.538852953960563E9
5343.0,17.0,2.0,8.0,655.1749997916835,1345.2305230967504,3091.5,1732972.0,0.8772268840040511,6.296040741746479E9
5343.0,17.0,3.0,8.0,944.833077193697,1854.9873164589776,3070.6666666666665,2578201.3333333335,0.8555027865909554,6.522849322344288E9
5343.0,17.0,4.0,8.0,1255.2012809990238,2259.146769102148,3039.75,3472468.5,0.8218741501621194,6.6566854891267605E9
5343.0,17.0,5.0,8.0,1653.7332203114913,2480.7553651120234,2981.6,4305396.8,0.8013189871470395,6.81947246023662E9
5343.0,17.0,6.0,8.0,2629.441990945199,2206.699441713191,2842.5,4937142.333333333,0.7577524070167243,6.919799978422536E9
5343.0,17.0,7.0,8.0,4788.516115310259,409.4857004993476,2672.1428571428573,5992882.142857143,0.6318637265192751,6.4378123261167E9
5343.0,17.0,8.0,8.0,4813.610591262139,131.68941464041302,2669.375,7243849.5,0.5979150197461113,6.411148208014085E9
5343.0,17.0,9.0,8.0,4655.798597545056,54.161350830381465,2646.3333333333335,8515026.444444444,0.5984589380728315,6.35379399748861E9
5343.0,17.0,10.0,8.0,4489.332011963434,25.964474111075063,2652.2,9812063.6,0.5828925058527564,6.446863342964788E9
5343.0,17.0,2.0,11.0,673.5475556271543,1364.360291197147,3087.0,2760436.5,0.9225874190990312,6.273985064338028E9
5343.0,17.0,3.0,11.0,1025.582958520277,1900.8067816319694,3049.0,3564704.6666666665,0.9010857735833758,6.503454010103287E9
5343.0,17.0,4.0,11.0,1537.7026368306372,2271.6434119507994,2975.25,4522924.25,0.8850416199830335,6.680716346366197E9
5343.0,17.0,5.0,11.0,4606.642832224936,708.706163106684,2683.2,5509927.0,0.7168871249229659,6.696928737913615E9
5343.0,17.0,6.0,11.0,5177.017083673986,144.82281625536905,2659.1666666666665,6716032.833333333,0.6602488789002493,6.533962734253521E9
5343.0,17.0,7.0,11.0,5161.248952434162,41.22012850140945,2653.4285714285716,7980884.0,0.6410933095490724,6.377376191468813E9
5343.0,17.0,8.0,11.0,4830.6176982006255,12.866166315754388,2663.0,9792138.625,0.6239932894614435,6.470960200070423E9
5343.0,17.0,9.0,11.0,4628.380655411085,4.999463020638523,2643.5555555555557,1.1456846E7,0.6180040611732575,6.514544107290557E9
5343.0,17.0,10.0,11.0,4486.175262399213,2.377493799351744,2650.5,1.30587728E7,0.6106466570902065,6.609995921673866E9
9005.0,17.0,2.0,3.0,40.25865086022521,401.5587936292782,5236.5,2214352.5,0.4608280104188361,5.940285937E9
9005.0,17.0,3.0,3.0,60.051440919788824,602.8975792399409,5176.333333333333,2538201.3333333335,0.38009582006372233,6.061780883982906E9
9005.0,17.0,4.0,3.0,80.86716802422072,798.8834031206384,5236.25,2901011.5,0.4120639200590039,6.132014740000001E9
9005.0,17.0,5.0,3.0,99.09976969302402,984.4262267762689,5197.2,3298775.8,0.3930869957341451,6.160609178871794E9
9005.0,17.0,6.0,3.0,118.3822024867114,1181.1166221167136,5208.833333333333,3734044.0,0.3857371214110523,6.194772041291374E9
9005.0,17.0,7.0,3.0,137.40587049112807,1359.3598598205378,5213.0,4070559.714285714,0.39546734208480305,6.223977306240426E9
9005.0,17.0,8.0,3.0,154.91615906584784,1545.7785110561153,5184.25,4579739.375,0.39215425206816357,6.2682866819743595E9
9005.0,17.0,9.0,3.0,171.82626708285008,1711.5353872153837,5171.0,4943725.444444444,0.35566203012888864,6.294881477104377E9
9005.0,17.0,10.0,3.0,190.79934515149344,1885.0726427425864,5190.2,5530519.8,0.40675366997896223,6.31440375056317E9
9005.0,17.0,2.0,5.0,64.70571896786379,639.1134072160654,5221.5,2383216.5,0.6517168436840654,5.970068888E9
9005.0,17.0,3.0,5.0,94.17618291944501,949.1834879203616,5228.333333333333,2908595.6666666665,0.6255589704022246,6.128413658478873E9
9005.0,17.0,4.0,5.0,127.02618627026186,1260.4017376040174,5192.5,3356181.0,0.6595620912636162,6.194429844478872E9
9005.0,17.0,5.0,5.0,155.49346161965178,1544.8242914439986,5203.4,4019329.0,0.6508443951109759,6.253972432225351E9
9005.0,17.0,6.0,5.0,186.675233941221,1843.5873672203609,5198.333333333333,4707818.666666667,0.6514763504123707,6.30719936969014E9
9005.0,17.0,7.0,5.0,214.61783315649424,2122.10784776655,5196.714285714285,5229929.0,0.6508909041351373,6.346419223822938E9
9005.0,17.0,8.0,5.0,240.89645968417267,2398.587928790949,5217.5,5984243.5,0.6551611921024149,6.401698384146126E9
9005.0,17.0,9.0,5.0,269.19539690691107,2648.7573821327696,5193.333333333333,6559219.0,0.6568518849159741,6.44081007549035E9
9005.0,17.0,10.0,5.0,300.6207288091717,2922.369457520573,5173.9,7271042.3,0.6563512641637652,6.491051160628483E9
9005.0,17.0,2.0,8.0,90.71895787909509,906.1730109572679,5246.0,2532504.5,0.9289740226694407,6.0092147169577465E9
9005.0,17.0,3.0,8.0,133.6338032341869,1338.1878850387839,5204.333333333333,3449294.6666666665,0.9394200085853218,6.182448820431926E9
9005.0,17.0,4.0,8.0,177.25745076799157,1761.3143349165348,5174.75,4368749.0,0.9259606569924502,6.274358584271519E9
9005.0,17.0,5.0,8.0,216.01608719079653,2146.04569517662,5200.8,5434352.6,0.9285001888662867,6.344622974557747E9
9005.0,17.0,6.0,8.0,259.39268027807947,2541.9438341744412,5184.5,6314029.5,0.9156075192847007,6.414811473180491E9
9005.0,17.0,7.0,8.0,297.5876164469659,2916.5541776477376,5178.285714285715,7146125.142857143,0.9119561592370085,6.480000456434608E9
9005.0,17.0,8.0,8.0,335.6551289787455,3272.0583895381014,5204.5,8084141.875,0.9121301369705332,6.54650971240845E9
9005.0,17.0,9.0,8.0,371.5308896180368,3606.0971906409013,5159.444444444444,9002946.333333334,0.90543935721176,6.599316933013215E9
9005.0,17.0,10.0,8.0,413.18480604256393,3944.103950586697,5140.8,9986125.0,0.8996664714402065,6.655087679235994E9
9005.0,17.0,2.0,11.0,87.50427022838431,866.5994539662437,5179.0,4547050.0,0.9091264180954916,6.006340292777778E9
9005.0,17.0,3.0,11.0,129.05955526587206,1287.895817632714,5213.666666666667,5444794.333333333,0.9088800811594467,6.1811011310375595E9
9005.0,17.0,4.0,11.0,170.9068891579918,1696.6704069502616,5195.25,6505679.75,0.9119236019624194,6.266566386112677E9
9005.0,17.0,5.0,11.0,211.49551711495516,2084.3693408436934,5186.6,7486805.6,0.9180762970577601,6.338284199819718E9
9005.0,17.0,6.0,11.0,255.73730423543964,2499.3074869181683,5159.166666666667,8419939.666666666,0.9224997637613607,6.412738117765259E9
9005.0,17.0,7.0,11.0,296.355960448839,2877.263637373625,5157.428571428572,9293431.285714285,0.9152540562263835,6.482011769663762E9
9005.0,17.0,8.0,11.0,336.76006685428644,3254.4899930354336,5156.0,1.053505375E7,0.9236307526884315,6.540658552095853E9
9005.0,17.0,9.0,11.0,381.67227498623635,3613.610441102769,5124.888888888889,1.1655217888888888E7,0.92193277027055,6.607771219680751E9
9005.0,17.0,10.0,11.0,425.82833437673077,3978.638035916941,5105.0,1.27932129E7,0.9267630485924243,6.669152032202817E9
